peninsule_2_10_10_7_V21_Z10.log;peninsule_2_10_10_7;21;10;4.0;True;missing;missing;0.05998992919921875
iles_2_30_30_7_V21_Z10.log;iles_2_30_30_7;21;10;4.0;True;missing;missing;0.8872597217559814
archipel_2_10_10_10_V21_Z10.log;archipel_2_10_10_10;21;10;3.0;True;missing;missing;0.059803009033203125
long_island_10_10_10_10_V21_Z10.log;long_island_10_10_10_10;21;10;4.0;True;missing;missing;0.11134076118469238
archipel_5_100_100_7_V21_Z10.log;archipel_5_100_100_7;21;10;9.0;True;missing;missing;9.065433502197266
iles_2_10_10_7_V21_Z10.log;iles_2_10_10_7;21;10;4.0;True;missing;missing;0.06940245628356934
detroit_2_30_30_10_V21_Z10.log;detroit_2_30_30_10;21;10;3.0;True;missing;missing;0.5064222812652588
archipel_2_10_10_7_V21_Z10.log;archipel_2_10_10_7;21;10;5.0;True;missing;missing;0.06775331497192383
long_island_5_100_100_10_V21_Z10.log;long_island_5_100_100_10;21;10;5.0;True;missing;missing;9.475656032562256
iles_5_10_10_10_V21_Z10.log;iles_5_10_10_10;21;10;4.0;True;missing;missing;0.08225822448730469
iles_10_30_30_10_V21_Z10.log;iles_10_30_30_10;21;10;5.0;True;missing;missing;2.0962119102478027
peninsule_5_100_100_7_V21_Z10.log;peninsule_5_100_100_7;21;10;12.0;True;missing;missing;9.032704830169678
peninsule_2_10_10_5_V21_Z10.log;peninsule_2_10_10_5;21;10;5.0;True;missing;missing;0.06968355178833008
archipel_2_500_500_7_V21_Z10.log;archipel_2_500_500_7;21;10;4.0;True;missing;missing;146.37135243415833
long_island_5_30_30_10_V21_Z10.log;long_island_5_30_30_10;21;10;5.0;True;missing;missing;1.066331148147583
iles_2_100_100_7_V21_Z10.log;iles_2_100_100_7;21;10;4.0;True;missing;missing;6.719193458557129
archipel_10_100_100_5_V21_Z10.log;archipel_10_100_100_5;21;10;37.0;True;missing;missing;12.770576477050781
long_island_2_10_10_10_V21_Z10.log;long_island_2_10_10_10;21;10;3.0;True;missing;missing;0.056731462478637695
iles_10_30_30_5_V21_Z10.log;iles_10_30_30_5;21;10;34.0;True;missing;missing;1.3766169548034668
iles_5_30_30_7_V21_Z10.log;iles_5_30_30_7;21;10;9.0;True;missing;missing;1.8140130043029785
