peninsule_10_30_30_7.txt_hard_V21_Z3.log;peninsule_10_30_30_7.txt_hard;21;3;11.0;True;missing;missing;0.34221529960632324
archipel_2_100_100_5.txt_hard_V21_Z3.log;archipel_2_100_100_5.txt_hard;21;3;5.0;True;missing;missing;1.525608777999878
long_island_2_100_100_10.txt_hard_V21_Z3.log;long_island_2_100_100_10.txt_hard;21;3;3.0;True;missing;missing;1.5448415279388428
detroit_5_30_30_10.txt_hard_V21_Z3.log;detroit_5_30_30_10.txt_hard;21;3;5.0;True;missing;missing;0.24205565452575684
detroit_5_500_500_7.txt_hard_V21_Z3.log;detroit_5_500_500_7.txt_hard;21;3;16.0;True;missing;missing;55.229817152023315
archipel_2_10_10_7.txt_hard_V21_Z3.log;archipel_2_10_10_7.txt_hard;21;3;5.0;True;missing;missing;0.022081851959228516
iles_2_10_10_10.txt_hard_V21_Z3.log;iles_2_10_10_10.txt_hard;21;3;3.0;True;missing;missing;0.021024465560913086
peninsule_10_30_30_2.txt_hard_V21_Z3.log;peninsule_10_30_30_2.txt_hard;21;3;62.0;True;missing;missing;0.529937744140625
iles_2_100_100_7.txt_hard_V21_Z3.log;iles_2_100_100_7.txt_hard;21;3;4.0;True;missing;missing;1.5766007900238037
iles_10_100_100_10.txt_hard_V21_Z3.log;iles_10_100_100_10.txt_hard;21;3;5.0;True;missing;missing;14.383449077606201
peninsule_5_100_100_5.txt_hard_V21_Z3.log;peninsule_5_100_100_5.txt_hard;21;3;37.0;True;missing;missing;3.7578365802764893
detroit_2_30_30_5.txt_hard_V21_Z3.log;detroit_2_30_30_5.txt_hard;21;3;5.0;True;missing;missing;0.14216995239257812
long_island_10_10_10_10.txt_hard_V21_Z3.log;long_island_10_10_10_10.txt_hard;21;3;4.0;True;missing;missing;0.03881120681762695
detroit_2_100_100_2.txt_hard_V21_Z3.log;detroit_2_100_100_2.txt_hard;21;3;43.0;True;missing;missing;1.476219654083252
peninsule_2_30_30_5.txt_hard_V21_Z3.log;peninsule_2_30_30_5.txt_hard;21;3;5.0;True;missing;missing;0.14866161346435547
archipel_5_30_30_7.txt_hard_V21_Z3.log;archipel_5_30_30_7.txt_hard;21;3;9.0;True;missing;missing;0.30060505867004395
peninsule_5_10_10_2.txt_hard_V21_Z3.log;peninsule_5_10_10_2.txt_hard;21;3;60.0;True;missing;missing;0.027584314346313477
detroit_2_10_10_2.txt_hard_V21_Z3.log;detroit_2_10_10_2.txt_hard;21;3;55.0;True;missing;missing;0.0218353271484375
long_island_5_500_500_7.txt_hard_V21_Z3.log;long_island_5_500_500_7.txt_hard;21;3;9.0;True;missing;missing;57.23770189285278
detroit_5_30_30_7.txt_hard_V21_Z3.log;detroit_5_30_30_7.txt_hard;21;3;15.0;True;missing;missing;0.2549095153808594
archipel_2_100_100_10.txt_hard_V21_Z3.log;archipel_2_100_100_10.txt_hard;21;3;3.0;True;missing;missing;1.543205738067627
archipel_10_100_100_10.txt_hard_V21_Z3.log;archipel_10_100_100_10.txt_hard;21;3;6.0;True;missing;missing;14.209029912948608
